course_id,video_number,video_id,mit_video_title,title_on_youtube,publishing_date,view_count,expected_views
35,12.0,C1mHR4mkjd8,LECTURE 11,"Lec 11 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2009-09-09 04:39:02+00:00,1498,1973.3901381949113
35,13.0,gJkHjo5lxGU,LECTURE 12,"Lec 12 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2009-09-09 04:51:25+00:00,2067,1556.0948697151237
35,14.0,W1FtRnLslSA,LECTURE 13,"Lec 13 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2009-09-09 04:50:34+00:00,1252,1466.3402200828057
35,15.0,IjFKbYqt0ik,LECTURE 14,"Lec 14 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2009-09-09 19:01:37+00:00,4057,1228.6805368578557
35,16.0,3p-AfjvEDqs,LECTURE 15,"Lec 15 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2009-09-09 04:41:07+00:00,1124,2041.4874847257756
35,17.0,pXHeut3qV2Y,LECTURE 16,"Lec 16 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2009-09-09 04:51:46+00:00,1182,1320.7195470250888
35,18.0,b4x3cdUY2VU,LECTURE 17,"Lec 17 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2009-09-09 15:34:35+00:00,1267,1172.6614010162218
35,19.0,QnE_fuUCrg0,LECTURE 18,"Lec 18 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2009-09-09 16:10:25+00:00,1097,1588.5365626439145
35,20.0,_ax_ViGCxLI,LECTURE 19,"Lec 19 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2009-09-09 15:26:08+00:00,1198,1219.0821362598447
35,21.0,qOAs4HVCR48,LECTURE 20,"Lec 20 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2009-09-09 15:31:28+00:00,1592,1041.1357700271521
35,22.0,aNe5O7dxYOc,LECTURE 21,"Lec 21 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2009-09-09 15:39:15+00:00,994,1718.9544125218408
35,23.0,O1OZqHaRZNg,LECTURE 22,"Lec 22 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2009-09-09 15:41:05+00:00,1125,1261.0964214618655
35,24.0,ic9ei_hEeJs,LECTURE 23,"Lec 23 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2009-09-09 15:45:06+00:00,949,1207.0471214171341
35,25.0,xnn2r4KuJeY,LECTURE 24,"Lec 24 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2009-09-09 16:16:38+00:00,1247,1091.0035157817795
35,26.0,h2hAmn7cUxE,LECTURE 25,"Lec 25 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2009-09-09 15:40:47+00:00,1147,1154.9838636985783
35,27.0,sXHck0ZjWmw,LECTURE 26,"Lec 26 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2010-11-17 18:41:58+00:00,649,1024.2497242193124
35,28.0,LXa9j8ZN5gU,LECTURE 27,"Lec 27 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2010-11-17 18:53:35+00:00,592,685.9628811213975
35,29.0,xvUz7P-DjhI,LECTURE 28,"Lec 28 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2010-11-17 18:43:05+00:00,501,720.738927264217
35,30.0,P2hxNOFiBb4,LECTURE 29,"Lec 29 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2010-11-17 18:47:41+00:00,1008,858.0479324533493
35,31.0,uz7GkOzULm8,LECTURE 30,"Lec 30 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2010-11-17 18:50:28+00:00,875,1257.6047609325303
35,32.0,LQRPRIsCQkI,LECTURE 31,"Lec 31 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2010-11-17 18:55:36+00:00,1020,1040.063424564277
35,33.0,AVqr7VXpTFk,LECTURE 33,"Lec 33 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2010-11-17 18:38:39+00:00,1186,817.9001904991442
35,34.0,aFh1ZyxcHbQ,LECTURE 34,"Lec 34 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2010-11-17 18:47:05+00:00,738,1248.3326833887936
35,35.0,e2CGPcPNldA,LECTURE 35,"Lec 35 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2010-11-17 18:38:32+00:00,534,712.0324286121188
35,36.0,AUBkR1-8fLY,LECTURE 36,"Lec 36 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2010-11-17 18:56:37+00:00,1019,737.4157838042344
35,37.0,fzU7FpMSD30,LECTURE 37,"Lec 37 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2010-11-17 18:39:49+00:00,1170,1232.7878227554722
35,38.0,PjpLw1iqr4E,LECTURE 38,"Lec 38 | MIT 5.80 Small-Molecule Spectroscopy and Dynamics, Fall 2008",2010-11-17 18:45:03+00:00,1614,1100.4636296148208
38,2.0,0jljZRnHwOI,LECTURE 2: BRANCHING AND ITERATION,2. Branching and Iteration,2017-02-15 14:25:50+00:00,467433,324148.0926725383
38,3.0,SE4P7IVCunE,"LECTURE 3: STRING MANIPULATION, GUESS AND CHECK, APPROXIMATIONS, BISECTION","3. String Manipulation, Guess and Check, Approximations, Bisection",2017-02-15 14:25:51+00:00,312936,239678.1150200747
38,4.0,MjbuarJ7SE0,"LECTURE 4: DECOMPOSITION, ABSTRACTION, AND FUNCTIONS","4. Decomposition, Abstraction, and Functions",2017-02-15 14:25:50+00:00,194469,241413.6313944156
38,5.0,RvRKT-jXvko,"LECTURE 5: TUPLES, LISTS, ALIASING, MUTABILITY, AND CLONING","5. Tuples, Lists, Aliasing, Mutability, and Cloning",2017-02-15 14:25:55+00:00,192810,198847.32664249113
38,6.0,WPSeyjX1-4s,LECTURE 6: RECURSION AND DICTIONARIES,6. Recursion and Dictionaries,2017-02-15 14:26:26+00:00,329986,200300.42296864963
38,7.0,9H6muyZjms0,"LECTURE 7: TESTING, DEBUGGING, EXCEPTIONS, AND ASSERTIONS","7. Testing, Debugging, Exceptions, and Assertions",2017-02-15 14:25:48+00:00,155394,173476.08823652522
38,8.0,-DP1i2ZU9gk,LECTURE 8: OBJECT ORIENTED PROGRAMMING,8. Object Oriented Programming,2017-02-15 14:25:51+00:00,533949,274142.6295297951
38,9.0,FlGjISF3l78,LECTURE 9: PYTHON CLASSES AND INHERITANCE,9. Python Classes and Inheritance,2017-02-15 14:26:02+00:00,180900,127214.02206808949
38,10.0,o9nW0uBqvEo,"LECTURE 10: UNDERSTANDING PROGRAM EFFICIENCY, PART 1","10. Understanding Program Efficiency, Part 1",2017-02-15 14:25:52+00:00,206697,246786.09600202827
38,11.0,7lQXYl_L28w,"LECTURE 11: UNDERSTANDING PROGRAM EFFICIENCY, PART 2","11. Understanding Program Efficiency, Part 2",2017-02-15 14:26:27+00:00,100901,180377.1379295117
38,12.0,6LOwPhPDwVc,LECTURE 12: SEARCHING AND SORTING,12. Searching and Sorting,2017-02-15 14:25:52+00:00,152918,130561.58972487554
39,2.0,uK5yvoXnkSk,LECTURE 2: OPTIMIZATION PROBLEMS,2. Optimization Problems,2017-05-19 14:22:39+00:00,199190,167168.9992809059
39,3.0,V_TulH374hw,LECTURE 3: GRAPH-THEORETIC MODELS,3. Graph-theoretic Models,2017-05-19 14:22:40+00:00,111807,211623.28391973942
39,4.0,-1BnXEwHUok,LECTURE 4: STOCHASTIC THINKING,4. Stochastic Thinking,2017-05-19 14:22:39+00:00,162078,68086.82226056239
39,5.0,6wUD_gp5WeE,LECTURE 5: RANDOM WALKS,5. Random Walks,2017-05-19 14:22:41+00:00,156586,156750.6045740377
39,6.0,OgO1gpXSUzU,LECTURE 6: MONTE CARLO SIMULATION,6. Monte Carlo Simulation,2017-05-19 14:22:39+00:00,1867585,128088.17335222999
39,7.0,rUxP7TM8-wo,LECTURE 7: CONFIDENCE INTERVALS,7. Confidence Intervals,2017-05-19 14:22:40+00:00,148027,189610.79698579808
39,8.0,soZv_KKax3E,LECTURE 8: SAMPLING AND STANDARD ERROR,8. Sampling and Standard Error,2017-05-19 14:22:38+00:00,67051,97063.66422661557
39,9.0,vIFKGFl1Cn8,LECTURE 9: UNDERSTANDING EXPERIMENTAL DATA,9. Understanding Experimental Data,2017-05-19 14:22:38+00:00,53318,62376.345939762665
39,10.0,fQvg-hh9dUw,LECTURE 10: UNDERSTANDING EXPERIMENTAL DATA (CONT.),10. Understanding Experimental Data (cont.),2017-05-19 14:22:41+00:00,35774,58076.467054299115
39,11.0,h0e2HAPTGF4,LECTURE 11: INTRODUCTION TO MACHINE LEARNING,11. Introduction to Machine Learning,2017-05-19 14:22:40+00:00,1522207,28682.965799946083
39,12.0,esmzYhuFnds,LECTURE 12: CLUSTERING,12. Clustering,2017-05-19 14:22:41+00:00,259687,91986.53804289174
39,13.0,eg8DJYwdMyg,LECTURE 13: CLASSIFICATION,13. Classification,2017-05-19 14:22:40+00:00,119243,163696.25745914388
39,14.0,K2SC-WPdT6k,LECTURE 14: CLASSIFICATION AND STATISTICAL SINS,14. Classification and Statistical Sins,2017-05-19 14:22:39+00:00,48730,108494.35811095226
39,15.0,iOZVbILaIZc,LECTURE 15: STATISTICAL SINS AND WRAP UP,15. Statistical Sins and Wrap Up,2017-05-19 14:22:38+00:00,33136,67432.34153392496
40,2.0,V_7mmwpgJHU,1B: PROCEDURES AND PROCESSES; SUBSTITUTION MODEL,Lecture 1B: Procedures and Processes; Substitution Model,2019-08-22 22:17:21+00:00,46343,153286.6641368944
40,3.0,eJeMOEiHv8c,2A: HIGHER-ORDER PROCEDURES,Lecture 2A: Higher-order Procedures,2019-08-22 22:17:21+00:00,31254,35763.01811439981
40,4.0,DrFkf-T-6Co,2B: COMPOUND DATA,Lecture 2B: Compound Data,2019-08-22 22:17:22+00:00,23310,27759.767577899478
40,5.0,PEwZL3H2oKg,3A: HENDERSON ESCHER EXAMPLE,Lecture 3A: Henderson Escher Example,2019-08-22 22:17:22+00:00,19519,24668.905500590703
40,6.0,bV87UzKMRtE,3B: SYMBOLIC DIFFERENTIATION; QUOTATION,Lecture 3B: Symbolic Differentiation; Quotation,2019-08-22 22:17:21+00:00,12813,14941.043344774025
40,7.0,_fXQ1SwKjDg,4A: PATTERN MATCHING AND RULE-BASED SUBSTITUTION,Lecture 4A: Pattern Matching and Rule-based Substitution,2019-08-22 22:17:22+00:00,13861,12024.943669716136
40,8.0,OscT4N2qq7o,4B: GENERIC OPERATORS,Lecture 4B: Generic Operators,2019-08-22 22:17:21+00:00,9943,12113.420220852762
40,9.0,dO1aqPBJCPg,"5A: ASSIGNMENT, STATE, AND SIDE-EFFECTS","Lecture 5A: Assignment, State, and Side-effects",2019-08-22 22:17:21+00:00,10489,12082.067431462272
40,10.0,yedzRWhi-9E,5B: COMPUTATIONAL OBJECTS,Lecture 5B: Computational Objects,2019-08-22 22:17:21+00:00,9097,12024.647703154114
40,11.0,JkGKLILLy0I,"6A: STREAMS, PART 1","Lecture 6A: Streams, Part 1",2019-08-22 22:17:21+00:00,10488,11443.731365631447
40,12.0,qp05AtXbOP0,"6B: STREAMS, PART 2","Lecture 6B: Streams, Part 2",2019-08-22 22:17:22+00:00,5904,11179.678665703661
40,13.0,aAlR3cezPJg,"7A: METACIRCULAR EVALUATOR, PART 1","Lecture 7A: Metacircular Evaluator, Part 1",2019-08-22 22:17:21+00:00,19365,13529.396241056817
40,14.0,QVEOq5k6Xi0,"7B: METACIRCULAR EVALUATOR, PART 2","Lecture 7B: Metacircular Evaluator, Part 2",2019-08-22 22:17:22+00:00,6022,10220.731407727117
40,15.0,rCqMiPk1BJE,"8A: LOGIC PROGRAMMING, PART 1","Lecture 8A: Logic Programming, Part 1",2019-08-22 22:17:22+00:00,25306,12954.795014439884
40,16.0,GReBwkGFZcs,"8B: LOGIC PROGRAMMING, PART 2","Lecture 8B: Logic Programming, Part 2",2019-08-22 22:17:21+00:00,6119,10463.697459502762
40,17.0,cIc8ZBMcqAc,9A: REGISTER MACHINES,Lecture 9A: Register Machines,2019-08-22 22:17:22+00:00,8540,17077.744500837453
40,18.0,Z8-qWEEwTCk,9B: EXPLICIT-CONTROL EVALUATOR,Lecture 9B: Explicit-control Evaluator,2019-08-22 22:17:21+00:00,4165,9099.796723399995
40,19.0,TqO6V3qR9Ws,10A: COMPILATION,Lecture 10A: Compilation,2019-08-22 22:17:21+00:00,4496,5032.606816235002
40,20.0,AbK4bZhUk48,10B: STORAGE ALLOCATION AND GARBAGE COLLECTION,Lecture 10B: Storage Allocation and Garbage Collection,2019-08-22 22:17:21+00:00,5900,6489.873473370424
41,2.0,2vHGYdepKLw,LECTURE 2: BASIC CIRCUIT ANALYSIS METHOD,"Lec 2 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:01:57+00:00,380163,243388.5764310883
41,3.0,RsJ1eg7XNVs,"LECTURE 3: SUPERPOSITION, THÉVENIN AND NORTON","Lec 3 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:03:23+00:00,232493,233992.1585463562
41,4.0,4TCnYYpZxEc,LECTURE 4: THE DIGITAL ABSTRACTION,"Lec 4 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:04:04+00:00,192684,153885.65203037686
41,5.0,v6vqWasIHaw,LECTURE 5: INSIDE THE DIGITAL GATE,"Lec 5 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:43:10+00:00,136853,191918.53403247305
41,6.0,OGtElTMJidE,LECTURE 6: NONLINEAR ANALYSIS,"Lec 6 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:26:07+00:00,109514,101700.24253733133
41,7.0,JqvKtMNz3RQ,LECTURE 7: INCREMENTAL ANALYSIS,"Lec 7 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:05:03+00:00,89724,108950.54696675495
41,8.0,bEJ0-8pANA4,LECTURE 8: DEPENDENT SOURCES AND AMPLIFIERS,"Lec 8 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:00:40+00:00,102609,86866.3698610229
41,9.0,Nijya-QJ45Y,LECTURE 9: MOSFET AMPLIFIER LARGE SIGNAL ANALYSIS (PART 1),"Lec 9 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:05:03+00:00,107170,82541.25686899267
41,10.0,jURSAKBlIZA,LECTURE 9: MOSFET AMPLIFIER LARGE SIGNAL ANALYSIS (PART 2),"Lec 9B | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 20:56:12+00:00,60423,98024.09341417106
41,11.0,9RqFFlZgf60,LECTURE 10: AMPLIFIERS - SMALL SIGNAL MODEL,"Lec 10 | MIT 6.002 Circuits and Electronics, Spring 2007",2010-09-08 20:16:59+00:00,87803,59774.48584369309
41,12.0,R4KxlqsuZ0A,LECTURE 11: SMALL SIGNAL CIRCUITS,"Lec 11 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 20:57:52+00:00,56643,87515.09533214569
41,13.0,COdQmA9g9S8,LECTURE 12: CAPACITORS AND FIRST-ORDER SYSTEMS,"Lec 12 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 20:58:42+00:00,59605,62124.74873531808
41,14.0,TXJIhDHtHSI,LECTURE 13: DIGITAL CIRCUIT SPEED,"Lec 13 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:03:24+00:00,61480,64226.56979586357
41,15.0,bX8i2yECWaU,LECTURE 14: STATE AND MEMORY,"Lec 14 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 20:55:12+00:00,54867,62362.18965154281
41,16.0,ypX20WnHNQw,LECTURE 15: SECOND-ORDER SYSTEMS (PART 1),"Lec 15 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:06:49+00:00,54902,55009.95782687257
41,17.0,-gRXU-O1FY4,LECTURE 15: SECOND-ORDER SYSTEMS (PART 2),"Lec 15b | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 20:52:53+00:00,40047,66288.3378108342
41,18.0,3GdMaDzIUeQ,LECTURE 16: SINUSOIDAL STEADY STATE,"Lec 16 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:01:11+00:00,44477,36821.91623720822
41,19.0,Km9YIdkc2Oo,LECTURE 17: THE IMPEDANCE MODEL,"Lec 17 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:11:18+00:00,46518,53742.59460552194
41,20.0,WT-qzgaKeGI,LECTURE 18: FILTERS,"Lec 18 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:00:22+00:00,79491,45433.5186192108
41,21.0,V0z_f7qxLcY,LECTURE 19: THE OPERATIONAL AMPLIFIER ABSTRACTION,"Lec 19 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:06:14+00:00,109864,47145.285587646315
41,22.0,2SwT6JnfCq8,LECTURE 20: OPERATIONAL AMPLIFIER CIRCUITS,"Lec 20 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 20:56:19+00:00,193918,75914.77310355792
41,23.0,ke3SL_R92ys,LECTURE 21: OP AMPS POSITIVE FEEDBACK,"Lec 21 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:11:31+00:00,67392,111719.3009443354
41,24.0,wNuBD4PYWvs,LECTURE 22: ENERGY AND POWER,"Lec 22 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:01:55+00:00,47778,78493.63628968642
41,25.0,JB2HgohNHYQ,"LECTURE 23: ENERGY, CMOS","Lec 23 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 20:54:33+00:00,52244,53671.43395208126
41,26.0,dyxcCoUgETU,LECTURE 25: VIOLATING THE ABSTRACTION BARRIER,"Lec 25 | MIT 6.002 Circuits and Electronics, Spring 2007",2008-01-16 21:03:52+00:00,49879,54647.33683163506
42,2.0,Ih4s5IFphCw,LECTURE 2: DISCRETE-TIME (DT) SYSTEMS,2. Discrete-Time (DT) Systems,2013-03-15 11:16:25+00:00,119576,134954.10996899122
42,3.0,K3OFb7RlbVE,"LECTURE 3: FEEDBACK, POLES, AND FUNDAMENTAL MODES","3. Feedback, Poles, and Fundamental Modes",2013-03-15 11:16:26+00:00,69614,63338.51702911575
42,4.0,4PlHFcfB8DA,LECTURE 4: CONTINUOUS-TIME (CT) SYSTEMS,4. Continuous-Time (CT) Systems,2013-03-15 11:16:26+00:00,47941,65274.07152191292
42,5.0,iI-ejO9hczw,LECTURE 5: Z TRANSFORM,5. Z Transform,2013-03-15 11:16:25+00:00,93814,39320.910688006275
42,6.0,MRy8xxvsZA4,LECTURE 6: LAPLACE TRANSFORM,6. Laplace Transform,2013-03-15 11:16:26+00:00,44373,53645.66742808893
42,7.0,pqkYqU11ETA,LECTURE 7: DISCRETE APPROXIMATION OF CONTINUOUS-TIME SYSTEMS,7. Discrete Approximation of Continuous-Time Systems,2013-03-15 11:16:25+00:00,22902,53986.60921213062
42,8.0,w1Z2FX8rQc0,LECTURE 8: CONVOLUTION,8. Convolution,2013-03-15 11:16:25+00:00,52956,42735.11684079478
42,9.0,fKaZeD70p8I,LECTURE 9: FREQUENCY RESPONSE,9. Frequency Response,2013-03-15 11:16:25+00:00,45675,37982.553654892065
42,10.0,TeVSxZgIHAA,LECTURE 10: FEEDBACK AND CONTROL,10. Feedback and Control,2013-03-15 11:16:26+00:00,18699,39670.06046894766
42,11.0,2X7o37pfdp8,LECTURE 11: CONTINUOUS-TIME (CT) FREQUENCY RESPONSE AND BODE PLOT,11. Continuous-Time (CT) Frequency Response and Bode Plot,2013-03-15 11:16:26+00:00,21433,24425.732693971502
42,12.0,5w2BvCPuYY0,"LECTURE 12: CONTINUOUS-TIME (CT) FEEDBACK AND CONTROL, PART 1","12. Continuous-Time (CT) Feedback and Control, Part 1",2013-03-15 11:16:26+00:00,12759,30376.558384811815
42,13.0,gxgV_oOG7Zc,"LECTURE 13: CONTINUOUS-TIME (CT) FEEDBACK AND CONTROL, PART 2","13. Continuous-Time (CT) Feedback and Control, Part 2",2013-03-15 11:16:25+00:00,9266,18299.930696425374
42,14.0,ufU6b7OHb8M,LECTURE 14: FOURIER REPRESENTATIONS,14. Fourier Representations,2013-03-15 11:16:25+00:00,27723,11019.791098410395
42,15.0,N0CVIoVQkmc,LECTURE 15: FOURIER SERIES,15. Fourier Series,2013-03-15 11:16:26+00:00,43984,30168.283037882524
42,16.0,iWZNTM139xQ,LECTURE 16: FOURIER TRANSFORM,16. Fourier Transform,2013-03-15 11:16:26+00:00,94037,27615.627986915028
42,17.0,gwa-Rh0u6bs,LECTURE 17: DISCRETE-TIME (DT) FREQUENCY REPRESENTATIONS,17. Discrete-Time (DT) Frequency Representations,2013-03-15 11:16:25+00:00,16906,39470.393940381895
42,18.0,3D51nqZ-97Q,LECTURE 18: DISCRETE-TIME (DT) FOURIER REPRESENTATIONS,18. Discrete-Time (DT) Fourier Representations,2013-03-15 11:16:26+00:00,13633,21371.2143023524
42,19.0,HDYAbIA-DNY,LECTURE 19: RELATIONS AMONG FOURIER REPRESENTATIONS,19. Relations Among Fourier Representations,2013-03-15 11:16:26+00:00,10834,17225.16433036781
42,20.0,tp_MdKz3fC8,LECTURE 20: APPLICATIONS OF FOURIER TRANSFORMS,20. Applications of Fourier Transforms,2013-03-15 11:16:25+00:00,62249,16448.485589472206
42,21.0,1El4znkRH0g,LECTURE 21: SAMPLING,21. Sampling,2013-03-15 11:16:26+00:00,45764,28185.63889283876
42,22.0,bJvv5SckGeA,LECTURE 22: SAMPLING AND QUANTIZATION,22. Sampling and Quantization,2013-03-15 11:16:26+00:00,27058,45607.428967139036
42,23.0,OT04cEdpK-M,"LECTURE 23: MODULATION, PART 1","23. Modulation, Part 1",2013-03-15 11:16:26+00:00,158943,28129.121583120905
42,24.0,OfMhtibbVXU,"LECTURE 24: MODULATION, PART 2","24. Modulation, Part 2",2013-03-15 11:16:26+00:00,32916,60518.2644731652
42,25.0,t2hNMFoIv8w,LECTURE 25: AUDIO CD,25. Audio CD,2013-03-15 11:16:26+00:00,12717,54936.30679402111
44,2.0,CHhwJjR0mZA,LECTURE 2: DATA STRUCTURES AND DYNAMIC ARRAYS,2. Data Structures and Dynamic Arrays,2021-09-13 16:33:17+00:00,344365,161723.71194020985
44,3.0,IPSaG9RRc-k,PROBLEM SESSION 1,Introduction to Algorithms - Problem Session 1: Asymptotic Behavior of Functions and Double-ended...,2021-09-13 16:19:44+00:00,145387,190507.42177115538
44,4.0,oS9aPzUNG-s,LECTURE 3: SETS AND SORTING,3. Sets and Sorting,2021-09-13 16:19:45+00:00,101828,114199.4621866378
44,5.0,Nu8YGneFCWE,LECTURE 4: HASHING,4. Hashing,2021-09-13 16:19:44+00:00,260526,84623.87828935361
44,6.0,KlQiwkhLBg0,PROBLEM SESSION 2,"Problem Session 2 (MIT 6.006 Introduction to Algorithms, Spring 2020)",2021-09-13 16:19:44+00:00,33092,136003.45639790694
44,7.0,yndgIDO0zQQ,LECTURE 5: LINEAR SORTING,5. Linear Sorting,2021-09-13 16:19:45+00:00,42186,29373.159781638962
44,8.0,g0bXSXuLVb0,PROBLEM SESSION 3,Problem Session 3,2021-09-13 16:19:44+00:00,21377,29266.125300057505
44,9.0,76dhtgZt38A,"LECTURE 6: BINARY TREES, PART 1","6. Binary Trees, Part 1",2021-09-13 16:19:44+00:00,86746,27463.413443299836
44,10.0,U1JYwHcFfso,"LECTURE 7: BINARY TREES, PART 2: AVL","7. Binary Trees, Part 2: AVL",2021-09-13 16:20:05+00:00,40681,48376.81805212681
44,11.0,MAyraVVYB64,PROBLEM SESSION 4,Problem Session 4,2021-09-13 16:19:44+00:00,14344,28342.349827619895
44,12.0,Xnpo1atN-Iw,LECTURE 8: BINARY HEAPS,8. Binary Heaps,2021-09-13 16:20:05+00:00,34712,27684.369813415477
44,13.0,oFVYVzlvk9c,LECTURE 9: BREADTH-FIRST SEARCH,9. Breadth-First Search,2021-09-13 16:19:45+00:00,31429,22300.777452014816
44,14.0,e98MPnMHLxE,QUIZ 1 REVIEW,Quiz 1 review,2021-09-13 16:19:45+00:00,11112,23042.812387173235
44,15.0,IBfWDYSffUU,LECTURE 10: DEPTH-FIRST SEARCH,10. Depth-First Search,2021-09-13 16:19:44+00:00,20518,44064.03732618504
44,16.0,5cF5Bgv59Sc,LECTURE 11: WEIGHTED SHORTEST PATHS,11. Weighted Shortest Paths,2021-09-13 16:19:45+00:00,16992,16899.00934728744
44,17.0,ZLdooNwP7Pw,PROBLEM SESSION 5,Problem Session 5,2021-09-13 16:19:45+00:00,8484,17016.41286935978
44,18.0,f9cVS_URPc0,LECTURE 12: BELLMAN-FORD,12. Bellman-Ford,2021-09-13 16:20:05+00:00,14784,12987.77210686645
44,19.0,kshe8d8rxHo,PROBLEM SESSION 6,Problem Session 6,2021-09-13 16:19:44+00:00,6879,11543.600151876966
44,20.0,NSHizBK9JD8,LECTURE 13: DIJKSTRA,13. Dijkstra,2021-09-13 16:19:44+00:00,16405,17718.606951964714
44,21.0,WO6vQJ6Rhm8,PROBLEM SESSION 7,Problem Session 7,2021-09-13 16:19:45+00:00,6389,11012.224253077355
44,22.0,EmSmaW-ud6A,LECTURE 14: APSP AND JOHNSON,14. APSP and Johnson,2021-09-13 16:19:44+00:00,8543,14531.384089025069
44,23.0,vCIa2h1C9UQ,QUIZ 2 REVIEW,Quiz 2 Review,2021-09-13 16:19:44+00:00,3974,15156.757491081094
44,24.0,r4-cftqTcdI,"LECTURE 15: DYNAMIC PROGRAMMING, PART 1: SRTBOT, FIB, DAGS, BOWLING","15. Dynamic Programming, Part 1: SRTBOT, Fib, DAGs, Bowling",2021-09-13 16:19:44+00:00,55778,5163.511222818712
44,25.0,KLBCUx1is2c,"LECTURE 16: DYNAMIC PROGRAMMING, PART 2: LCS, LIS, COINS","16. Dynamic Programming, Part 2: LCS, LIS, Coins",2021-09-13 16:19:45+00:00,31262,39996.675436854624
44,26.0,l_A-ig1n8CM,PROBLEM SESSION 8,Problem Session 8,2021-09-13 16:19:48+00:00,8294,26951.72820952781
44,27.0,TDo3r5M1LNo,"LECTURE 17: DYNAMIC PROGRAMMING, PART 3: APSP, PARENS, PIANO","17. Dynamic Programming, Part 3: APSP, Parens, Piano",2021-09-13 16:19:45+00:00,16544,14694.90262557744
44,28.0,i9OAOk0CUQE,"LECTURE 18: DYNAMIC PROGRAMMING, PART 4: RODS, SUBSET SUM, PSEUDOPOLYNOMIAL","18. Dynamic Programming, Part 4: Rods, Subset Sum, Pseudopolynomial",2021-09-13 16:19:44+00:00,15895,9012.726336146854
44,29.0,JbafQJx1CIA,LECTURE 19: COMPLEXITY,19. Complexity,2021-09-13 16:19:45+00:00,17377,13137.669835963829
44,30.0,wEKFGdo4Sck,QUIZ 3 REVIEW,Quiz 3 Review,2021-09-13 16:19:44+00:00,5092,17494.472635136117
44,31.0,2NMtS1ecb3o,LECTURE 20: COURSE REVIEW,20. Course Review,2021-09-13 16:19:44+00:00,6655,43092.98829316376
44,32.0,4nXw-f6NJ9s,LECTURE 21: ALGORITHMS—NEXT STEPS,21. Algorithms—Next Steps,2021-09-13 16:20:05+00:00,29033,10533.386995351935
